	BP4	BP5	BP6	BP7	BP8	BP9	DBS1-1	DBS1-2	DBS1-3	DBS2-1	DBS2-4	DBS2-5	DS3	DS4	DX1	DX2	DX4	FK1	FK2	FK3	FK4	FK5	HSP1	HSP2	JA1	JA2	JA3	JA4	JA5	JA6	LL2	LL3	LL4	LL6	LL7	LSA1	LSA2	LSA3	LSA4	LSA5	MAS1	MAS2	MAS3	MAS4	MAS5	SKS1	SKS3	SKS4	SKS5	TL1-1	TL1-2	TL1-3	TL1-4	TL1-5	TL2-1	TL2-2	TL2-3	TL2-4	TL2-5	WH1	WH2	WH3	WH4	WH5	WY1	WY2	WY3	WY4	WY5	YF1	YF2	YF3	YF4	YF5	YP1	YP2	YP3	YP4	YP5	YS1	YS2	YS3	YS4	YS5	ZJ1	ZJ2	ZJ3	ZJ4	ZJ5	ZJ7
YF2.bin53	0	0	0	0	0	0	0.456922514	1.043643811	0.181455179	0.223195828	0.039267904	0.133232767	0.894136966	0.874525519	0	0	0	0.136245734	0	0.093100258	0.415798026	0.340243681	1.307368485	5.847721187	0	0	0	0	0	0	0	0	0	0	0	1.13856364	0.902811512	1.593562201	1.333443085	1.252822511	0	0.163059416	0.079775457	0	0.008390117	0.189962927	0.108646981	0.092197744	0.677159541	1.732989294	0.228309807	1.080356058	0.731546155	0.411172043	0	0	0	0	0	0	0.111733686	0.00562798	0	0	0.084604224	0.064600729	0.101106527	0.095942773	0	6.020330783	19.7772239	3.662193898	2.925716066	0	0	0	0	0	0	0.016423893	0.026102794	0.037185312	0.33372914	0	0	0	0	0	0	0
YF2.bin80	0.014148127	0.127895068	0.032610896	0.282682955	0.018846175	0.087832864	2.61587977	6.675165734	0.937862784	1.036291174	0.61424418	0.947353914	5.281736019	6.016387523	0	0	0	1.197284578	0	1.117926315	4.351139881	10.00215152	0.323228174	2.581280345	0.011074203	0.002960697	0	0	0	0	0.003249457	0	0	0	0	73.45992811	17.11301898	84.05036887	108.8937346	16.84195955	6.179936375	11.59822126	7.607790911	2.413544722	1.856962483	30.1085949	5.517480951	5.014566522	55.42454334	90.4177095	11.21611275	21.37520907	17.89321867	13.39287902	0	0	0	0	0	0	9.147626528	0.044269109	0	0	0.739243394	0.778279236	0.949848408	0.899330317	0	13.65089894	99.50672005	61.27210491	61.58492624	0.234967598	0.033358452	0.000561978	0.081756611	0.778855575	0	0.283380756	0.350194139	1.080334073	2.60966677	0.234967627	0.026348867	0	0	0.007075677	0.003900002	0
YF3.bin2	0.01300358	0.115320677	0.025868344	0.071722899	0.015447375	0.06597523	0.876039261	1.748751503	0.361074645	0.465370716	0.138847286	0.282011221	2.035008656	1.995628279	0	0	0	0.148997142	0	0.21995095	0.642185933	0.641666173	0.133481747	0.676557406	0	0	0	0	0	0	0	0	0	0	0	1.346095452	1.216791953	2.104089325	1.546649673	1.496123334	0.251966694	0.599406742	0.343668399	0.057016155	0.078609093	0.809249268	0.24650069	0.198267301	1.434222543	5.436037532	1.749991973	2.901351192	2.056298229	0.824777326	0	0	0	0	0	0	0.475953063	0.209699557	0	0	0.091917298	0.07077733	0.137540778	0.112889612	0	4.085344254	17.38694588	11.89337318	8.024408122	0.097929415	0	0	0	0	0	0.158514028	0.099250366	0.476885288	1.626495916	0.097929427	0	0	0	0	0	0
YP1.bin11	0	0	0	0	0	0	0	0	0	0	0	0	0.002964718	0.005277821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84203769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.383850833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403.7426812	0	0.307922454	2.391156159	0	0	0	2.08897167	0	0	0	0	0	0	0	0
YP1.bin51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090842997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.3021826	0	0.048134511	0.92362189	0	0	0	0.091727819	0	0	0.059285142	0.073080529	0.077614899	0.099889743	0.071960368	0
BP4.bin65	9.190634971	5.871931588	6.567667249	5.91148265	7.119942875	5.925501878	0	0	0	0.039159986	0	0.139480363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.866527005	2.678291459	1.884833428	4.971377105	0.609898991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05319466	0.017008458	0.046807485	0.05598578	0.03912441	0
DBS1-1.bin13	0	0	0	0	0	0	4.034171514	1.838997728	1.321597556	2.813594417	0.00203608	4.149727121	0.477136916	0.421940765	0	0	0	0	0.023705697	0.005141803	0.018239785	0.422394288	0	0	0	0	0	0	0	0	0.024885416	0	0.030856698	0	0	0.239049244	0.109023067	0.145209452	0.045780798	0.077817424	14.3935037	16.40317281	8.738344994	24.72007299	40.97271325	0	0	0	0	0.403437089	0.424462296	1.680179186	2.156608178	7.984124789	0	0.15203382	1.507942205	0.476721213	0.301396249	0	7.466623913	0	0	0.137148694	0.107861321	0.15146374	0.235514732	0.058175027	0	6.919650404	1.333697082	0.139612257	0.273631659	0.136512087	5.408024329	3.166933453	1.275296786	7.580699687	0.0085824	0	0.016208531	0.030119412	0.191683948	0.136512104	0.030557272	0	0	0	0	0
DBS1-1.bin132	0	0	0	0	0	0	4.370632978	3.113566993	1.569727332	0.84563733	0.751358272	9.962162492	0.777566646	0.747535715	1.042474956	1.068174509	0.123669449	2.844761506	2.986059437	3.171827144	3.02921205	3.189821926	0.232446753	0.135735242	0	0	0	0	0.063840966	0	0	0	0	0	0	6.259058537	4.824344762	4.823615981	8.158560386	9.1518429	4.920662385	10.69742397	4.410083499	5.250582383	5.442810091	0.122434669	0.083669568	0.065886485	3.96151056	1.799365455	1.603413796	2.288827436	3.040883735	5.135891854	0.366811301	5.679585144	8.318627135	7.473585032	4.281639469	0.051440458	2.455498343	0.355977962	0.080966369	2.596951733	0.061585789	0.128884414	0.126924936	0.075416362	0	1.065338764	0.999041053	0.341677899	0.40947778	2.04680494	0.431302738	0.527113432	1.09409948	1.688460701	0.438922852	0.060337865	0.601484766	1.473522013	5.991676176	2.046805185	0	0	0	0	0	0
DBS1-1.bin134	0	0	0	0	0	0	13.46115524	4.070812305	1.578108067	59.37057545	0.559260669	0.351071927	0	0	0.006302882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025048268	0.00260525	0.014354268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037469335	0	0	0	0	0	0	0	0	1.021597767	0.141537513	0.347692641	0.420471376	0	0.015429184	0.014989928	0.051191799	0.068010884	0	0	0	0	0	0	0	0	0	0	0	0
DBS1-1.bin27	0.079772382	0	0	0	0	0	18.63801521	15.35235785	10.57262463	6.882959143	10.61248226	18.21790913	8.740747972	10.35402215	23.07908192	4.271319121	5.373297407	33.94311705	25.52435382	19.38797664	25.64479636	29.75789102	1.609290454	0.248062573	0.078745145	0.005717271	1.339850202	0.119003819	3.53015022	0	0.021005562	0	0.029953285	0	0	12.10191693	8.213690397	9.197484983	12.69752808	11.86267559	86.66979755	197.3242027	59.01047657	113.339236	97.53857835	0.272989364	0.13344592	0.072307102	1.377935844	2.999194454	3.45692873	33.57741402	39.74351444	16.96704367	0.19191455	10.25989343	20.70500603	19.08948263	6.046536817	0.024835209	36.44935517	0.157098801	0	3.349959031	0.17511586	0.372867707	0.317538139	0.18934724	0	3.636317438	2.093181822	0.695198841	0.815457552	10.5449955	6.478055445	10.38272833	11.41338013	9.923621497	7.639489657	0.778702003	5.661211396	5.169459047	18.03834123	10.54499676	0	0	0	0.054193769	0	0
DBS1-1.bin48	0	0	0	0	0	0	25.51668884	21.2009447	10.99932905	2.467429439	5.917295783	7.699423406	2.060503366	1.737859902	6.924764799	6.796805404	8.006300122	24.36059437	2.783357464	7.745396626	7.808693895	15.95975345	0	0	0	0	0	0	0	0	0	0	0	0	0	8.98884744	5.363962326	7.153653362	10.33336114	9.137698897	0.647566355	1.830011533	0.639638936	2.102619888	0.844672223	0.020289565	0.044139466	0.02486515	0.609377907	2.12024966	1.856008699	2.469476522	3.611411046	25.29557652	0.00978332	1.167216548	1.486941961	1.970658473	0.997568398	0	0.441623882	0.033951249	0	0.935151627	0.500772981	1.299515948	1.188584505	0.810492944	0.401050978	0.407457189	0.218805248	0.113633687	0.208723127	0.457374268	4.384939647	0.78810543	0.737406974	6.094828427	0.144422315	0	0.087695252	0.224056233	0.881990218	0.457374323	0	0	0	0	0	0
DBS1-1.bin51	0	0	0	0	0	0	29.01896111	12.92664698	11.52514622	52.53777295	0.421336742	0.640670316	0.008108298	0.007596898	0.233928841	0.475290215	0	0.1316943	0	0	2.394507443	0.087054809	0	0	0	0	0	0	0	0	0.006351695	0	0.015235935	0	0	0	0	0	0	0	0	0.002941481	1.910586994	0.251975433	0.312560273	0	0	0	0	0	0.019955821	0	0	22.73007708	0	0	0	0	0	0	3.104435901	0	0	0	0.32094844	0.514024396	0.769069227	0.17324948	0.153569046	355.1940296	20.37848152	2.366456435	3.730117757	0.416662927	4.52748084	0	0.026991657	1.304094459	0	0.101262718	0.543724262	0.222469022	0.393735982	0.416662977	0.080948644	0	0.019621171	0.03597497	0.027782264	0
DBS1-1.bin59	0.185345467	0.478074265	0.351375782	0.116075133	0.108440128	0.228354522	5.403528889	2.180410419	1.347591501	20.78578977	2.611352144	0.080293334	0	0	0.016440563	0.057507786	0	8.129843073	3.203866878	1.444581346	4.081339601	2.538529072	0	0	0.020791301	0	0	0.030605039	0	0	0.017706866	0	0.042490496	0	0	3.076534477	1.220354574	1.980379502	2.286350657	0.479391289	0	0	0.839121273	0	0.008059296	0.024306305	0.140720682	0	0	0.092549768	0.602312952	0.438933627	0.338355417	9.51410915	0	0	0	0	0	0	0.655186126	0	0	0	0.031543486	0.100485848	0.092413715	0.059894063	0	13.29354465	6.255576822	1.447086353	2.52842862	1.072939937	4.837845797	82.12880831	51.26708863	48.52579084	5.196699377	0.303664677	0.662276086	0.662922029	1.550146433	1.072940066	0.251212183	0.106177115	0.131846401	0.225754056	0.154065821	0.111364251
DBS1-1.bin66	0	0	0	0	0	0	5.377119412	6.316912485	2.945405204	0.602609785	0.292367139	6.680710901	2.225410878	2.049455473	0.20744802	0.428558694	0.097316977	0.61011995	0.896303646	1.237721976	1.075100008	1.160762243	3.726345084	6.282969965	0.060307747	0	0.035774442	0	0.16885472	0	0.056040599	0.029656452	0.026934442	0	0	15.66515262	11.2764968	10.56444896	17.0112621	17.99960368	21.29511412	39.66973832	15.43286163	16.87893275	12.13220311	0.158947045	0.15578336	0.037777423	0.559561131	18.48969204	14.81685376	14.74886101	19.75618619	8.302970217	6.852622489	103.3001162	80.75593535	117.1959021	132.9029446	2.368224671	9.114788665	13.92450946	3.131798575	101.2870919	0.177023941	0.252248274	0.292153433	0.164382457	0	2.967590155	9.511481646	3.556563759	4.297032806	6.781691531	0.107427553	0.622794105	1.11452905	3.681716775	0.207165022	0.136984909	2.078559854	4.949870824	21.95275832	6.781692344	0	0	0	0	0	0
DBS1-1.bin73	0.362491765	0	0.037517053	0	0	0	14.95486767	11.764613	8.023621695	4.111465962	42.95800267	22.87599924	8.731732012	7.549977898	98.19224951	22.92336367	37.86822861	160.8114401	70.96034909	64.72108747	86.58673008	91.14834426	0.072220937	0.230831096	0	0	0.07433749	0	0.246988036	0	0	0	0.088228973	0	0	40.42458033	25.99076745	28.45557058	41.36288184	37.5321356	89.76996619	218.8612046	71.88613802	96.84406183	138.2386562	0.43939178	0.211942223	0.090819217	2.65021525	4.691042936	7.64858212	22.11154355	26.47563079	31.03365279	0.215761616	8.128690484	11.97090243	10.91214955	5.953441624	0.037176135	48.20820803	0.286703238	0.032472162	3.860404184	0.422890933	0.904269264	0.785591395	0.504337927	0	3.916112724	2.824330599	1.146042378	1.302902644	11.2916344	27.05177944	49.05318725	69.66160141	30.36142622	77.58418311	0.662101354	4.078613293	5.886611271	19.8395243	11.29163576	0	0	0	0.486020183	0	0
DBS1-1.bin75	0.109565733	0.021169937	0.066482223	0.002398245	0	0.010479026	9.512703926	3.540860964	4.317323697	12.90936453	0.020855294	0.022324421	0.214255591	0.199706984	0.035075279	0.16573554	0	0	0	0	0	0.020559451	0	0	0	0	0	0	0	0	1.055815982	0.594799441	1.994707064	0.138521761	0.09538984	0	0	0	0	0	0	0	0.044032898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119995576	0	0	0	0	0	0	0	0	0.356451118	0.062233143	0	0.010606248	0.012978885	1.659543317	0.056610667	0.296499685	2.83086838	0.04614427	0	0	0	0.010690433	0.012978887	1.606320238	0.375230215	0.54170175	0.714979938	0.783923731	1.940545738
DBS1-1.bin98	0	0	0	0	0	0	11.14989718	10.30586419	4.240978816	0.80183965	0.885722908	29.53606082	9.357867042	7.657761322	3.718038262	3.333609151	0.381261448	3.21665358	3.654377024	5.576336313	3.478118616	2.698547933	0.454851774	0.180192758	0.536588945	0.033265459	0.164695464	0.079336191	3.518221417	0.111626233	0.103115403	0.083670026	0.06764385	0	0	41.67181691	29.77547797	30.82030954	45.42888635	54.01089375	23.71697482	72.23540074	23.92342661	20.77053575	17.72915632	0.172171019	0.180365939	0.121774996	2.681494707	15.90780477	23.53636	9.232872151	13.30407766	16.56882351	0.008277341	13.08266759	18.50943295	16.61158799	12.31292913	0	13.89266872	0	0	4.227162624	0.430856287	0.617514737	0.700149765	0.375971239	0	2.366751876	2.064528097	0.804813486	0.985412334	2.817763897	0.138881963	4.275856704	5.974849201	6.869216974	1.160104184	0.10416467	0.646442004	2.020087606	8.786498543	2.817764235	0.027194187	0	0	0.011438692	0	0
DBS1-2.bin45	0.258443043	0.15415846	0.234464011	0.141958551	0.117822023	0.159226781	8.616241931	4.375413632	3.458365959	9.479712596	0.354801008	0.086930161	0.105843297	0.091259808	0	0.005270336	0	0.49884061	0.425957418	0.247493016	0.614398003	0.880860186	0	0	0.009425674	0	0	0.05357067	0	0	0.053391253	0.014034442	0.09415178	0	0	0.170519105	0.061484595	0.123616839	0.113913368	0.02037376	0	0	0.122982352	0	0.000209395	0	0	0	0	0	0.025876322	0.002202326	0	1.160928407	0	0	0	0	0	0	0.116355841	0	0	0	0	0.023187972	0.042424011	0	0	3.700589297	1.224406979	0.211156614	0.351276043	0.125900185	5.20835894	2.570898547	2.472573486	9.841258116	1.996062079	0.008668795	0.05904164	0.087205011	0.158756037	0.1259002	0.931687577	0.296637501	0.389399858	0.491303101	0.423714338	0.756618324
DBS1-2.bin56	0.260907082	0.124079402	0.185277679	0.135235336	0.091363929	0.140156662	9.023136484	4.551429549	3.889502207	8.451802044	0.096611474	0.056262156	0.168095806	0.154123441	8.28021E-05	0.028944133	0	0.066214712	0.120201726	0.075108343	0.205479641	0.553394853	0	0	0.011648513	0	0	0.061809922	0	0	0.187504	0.082872714	0.327601159	0.025960289	0.017008427	0.057889524	0.016225892	0.042447347	0.030454369	0.00418548	0	0	0.026737192	0	0	0	0	0	0	0	0	0	0	0.175638883	0	0	0	0	0	0	0.039403589	0	0	0	0	0.024411872	0.035479693	0	0	3.554323507	0.819204493	0.106896927	0.16187239	0.065139859	5.45140105	0.94422185	1.812838812	8.84329704	1.763645006	0	0.029877288	0.034314505	0.063928498	0.065139866	1.170257804	0.345409465	0.471739839	0.582023897	0.573772384	1.132909424
DBS1-2.bin79	0	0	0	0	0	0	4.109263062	5.475505029	2.354311908	0.308490123	0.173154669	3.600030634	1.732217875	1.647722919	0.080690588	0.257103238	0.023057341	0.22558149	0.576369752	0.915429789	0.515870017	0.716278172	4.873530684	8.547048747	0.046882575	0	0.02717033	0	0.129244115	0	0.065182409	0.042644437	0.032489799	0	0	14.96472202	11.61620345	10.70680051	17.97781564	19.85111627	13.69587483	20.53269144	7.879471664	10.27486414	5.979600691	0.18772166	0.179953661	0.04079552	0.573052519	23.84695333	18.8098431	17.13197866	22.79059023	5.603992369	9.216447645	147.5939434	113.976302	168.0995706	192.3894548	3.466462476	5.29729339	20.12196466	4.227755561	137.385293	0.192890393	0.256785043	0.312234645	0.163060268	0	2.566337567	10.79899332	4.370653113	5.328928105	7.945484109	0.036287107	0.423755596	0.613028368	1.601063787	0.071519827	0.164186318	2.511803352	5.685325454	25.3749531	7.945485061	0	0	0	0	0	0
DBS1-3.bin152	0	0	0	0	0	0	8.237721472	8.395142758	3.975570773	0.691464901	0.905624256	23.54518465	7.163644871	5.77660888	2.564506597	2.336995393	0.286658824	2.863438156	3.269430568	4.718221295	3.207430422	2.794010215	0.293977768	0.12001288	0.356684853	0.006732885	0.095698269	0.045403699	2.292081683	0.057964152	0.075822433	0.054359385	0.041873649	0	0	32.07683361	22.21590227	23.01713646	33.80036843	39.46842767	26.73548008	75.39755327	25.44623625	23.0401485	18.9398768	0.120103861	0.136943655	0.087150217	1.891158537	11.79548544	16.98330771	7.428627217	10.83682545	15.4562567	0.018775098	10.20496502	14.4027983	13.19600722	9.792003099	0	14.47448465	0	0	3.431435976	0.307893785	0.462419987	0.512524062	0.278986903	0	2.462458149	2.731851131	0.921578205	1.055353075	2.716534709	0.149852243	3.152461826	4.298499039	7.021664898	0.842212619	0.079672296	0.619335419	2.009961017	8.558309248	2.716535035	0.011283786	0	0	0	0	0
DBS1-3.bin71	0	0	0	0	0	0	59.72609345	47.78091236	16.29508216	47.3220631	62.78345137	37.0849267	0	0	0	0	0	65.93387211	3.338865963	51.8286513	198.4501336	22.16035961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175.6055182	7.929236417	1.751434581	2.843048666	0	0	0	0	0	0	0	0.10598482	0	0	0	0	0	0	0	0	0
DBS1-3.bin99	0	0	0	0	0	0	3.759410408	4.58546826	2.483294536	0.330846493	0.18423956	2.39825433	1.932662279	2.022023886	0.087280183	0.24192028	0.024445773	0.260263037	0.67486394	1.007419538	0.604391996	0.962963618	6.813072244	9.408398788	0.023714606	0	0.019180208	0	0.090163687	0	0.071945677	0.046207985	0.038301692	0	0	17.7428697	13.80693318	12.7249754	21.95361046	23.49006026	12.28864072	16.52349384	6.901371722	8.529837271	4.395807484	0.275291955	0.22164154	0.061193442	0.718880691	27.60986935	22.39978524	20.78905775	27.54208753	5.481168474	14.12874048	159.5884738	127.3347371	178.0209052	196.6278651	4.446494211	4.915012699	27.81569636	5.494595603	145.7538895	0.247933121	0.291123771	0.380804186	0.219906395	0	2.386000955	11.08143016	4.653508696	5.622286363	8.675874821	0.141463426	0.430797283	0.488005978	1.001440498	0.008502994	0.181101125	2.808652442	6.05560908	26.69631624	8.675875861	0	0	0	0	0	0
DBS2-1.bin103	0	0	0	0	0	0	2.879694074	2.991525619	1.835691084	2.611350175	0.934330188	4.958779692	9.279638719	10.14061935	0.092950813	0.141431606	0.027650253	2.753325041	1.750084852	1.817164601	3.175479259	5.105945075	35.92741066	6.55784075	0	0	0	0	0	0	0.071310542	0.063639201	0.044510279	0	0	51.32768999	29.37842337	29.40706155	53.88862221	43.8076968	39.65695125	69.54012712	23.65953927	25.11716726	19.04059542	1.591921198	0.464805854	0.291856294	3.469770823	34.26095854	34.78673082	47.6352702	61.0905987	10.87385577	117.4512377	128.7492897	152.5223399	130.9106717	67.66685131	14.08442321	15.09914256	136.1503719	14.6633813	43.5503597	0.419932605	0.657474665	0.908662119	0.486467689	0	5.076307029	9.651855025	4.666183491	4.68468078	10.83774198	3.014378147	1.313489498	1.344474267	6.399921845	0.138799742	0.244379436	3.829438536	5.67655504	22.85745109	10.83774328	0	0	0	0	0	0
DBS2-1.bin113	0.339261662	0.870187146	0.64327399	0.218080363	0.210897603	0.409017589	4.612958965	2.2767651	1.39390291	34.34462393	3.735895564	0.13612348	0	0	0.007768012	0.052097177	0	13.28774452	2.923783028	1.432993451	6.162389898	3.395520473	0	0	0.01431324	0	0	0.017196322	0	0	0	0	0.005296506	0	0	4.545097756	1.849887125	2.888827244	3.51968811	0.700262379	0	0.022720133	1.393172683	0	0.010779747	0.066584451	0.289038984	0	0	0.169543463	0.964340725	0.778443736	0.637779035	16.09668609	0	0	0	0	0	0	1.090222574	0	0	0	0.070133301	0.178820798	0.170883079	0.095709294	0	9.347194259	8.560737179	1.922069314	3.539160781	1.501542412	7.600885072	146.5205268	98.90097936	84.89518444	8.622138196	0.46993552	0.977643421	0.96377762	2.291479193	1.501542592	0.170156591	0.096007831	0.095051437	0.214851972	0.111400719	0.048293266
DBS2-1.bin12	0	0	0	0	0	0	0	0	0.007344571	9.736494047	0	0.084881909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DBS2-1.bin2	0	0	0	0	0	0	0.002392687	0	0.029536654	8.363623665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DBS2-4.bin111	0	0	0	0	0	0	2.500819454	2.047101463	1.023067873	1.181403582	12.08824727	1.829793438	0.570635709	0.464852239	1.770295326	4.144466705	0.858122306	34.444683	15.82061746	17.48093168	36.46295215	35.53778294	0	0	0	0	0	0	0	0	0.258879947	0.158247653	0.263903293	0.033267149	0.011862759	2.473237849	1.632591205	2.112048769	2.9665061	2.634921106	2.546367924	6.166626465	2.346501085	2.501293107	3.088000944	0.038315873	0.043203188	0.010725372	0.279831937	7.862639798	5.67541321	3.11960067	4.883277013	8.265255831	0.308776315	1.473228714	2.236128873	2.18020967	1.505243255	0	1.40686237	0.251835391	0	1.079076476	0.066903768	0.141163508	0.145399303	0.086099289	0	2.861084826	3.897979781	1.761939692	2.757637251	3.094140148	9.035767882	1.711246274	1.46321251	10.11334991	0.548063712	0.408105125	1.011071718	2.0071386	7.871143249	3.094140519	0.02131514	0	0	0.009831228	0	0
DBS2-4.bin113	0	0	0	0	0	0	0.030858451	0.013416185	0.007234866	0.04991034	13.11629135	0.107350028	0.008908348	0.023577344	0.021390194	0	0	7.818227286	0.442139017	3.836710974	7.22074332	5.931209683	17.81764167	38.91331867	0	0	0	0	0	0	0	0	0	0	0	4.660845905	4.258988904	6.579988691	7.313700897	7.570651772	0.590152496	0.703838617	0.276783321	0.388469308	0.08591901	0.40647035	0.04125678	0.081048077	3.668132564	6.606775592	2.47507186	0.423791707	0.41140681	0.66115059	1.498959589	35.56689671	24.95423171	42.14761082	24.42791776	0.317204693	0.204298522	3.088901964	2.373319252	14.22625497	0.336752838	0.90257199	0.800981376	0.98230013	0.063074672	0.180277127	0.602558024	0.391827326	0.282891605	1.144339074	0.166483278	0.136426986	1.490261924	1.233239039	0.052839815	0	0.297276177	0.476948985	1.714615241	1.144339211	0	0	0	0	0	0
DBS2-4.bin115	0	0	0	0	0	0	0.810557301	0.60750291	0.330859213	0.316726839	36.16541288	2.397219635	0.382311318	0.33920596	0.647335772	0.148464445	0.189512601	75.7389224	5.673398313	23.042193	80.60216797	83.76863128	0	0	0	0	0.007407587	0	0	0	0	0	0	0	0	0.959610448	0.699163265	0.801508502	1.15376123	0.998638615	0.59357979	3.628749921	1.383838343	1.01181896	4.3475446	3.340444485	0.094049857	0.031936244	4.874820839	1.287823867	0.188066375	2.306046173	2.499776636	0.982605607	0.01629064	0.61641576	0.393695685	0.80467987	0.242931483	0	0.921891624	0	0	0.258737523	0	0.002097452	0.001662469	0	0	0.199343629	0.167607267	0.054532732	0.05999715	2.768697939	5.195310043	8.158763257	4.610275762	4.068295562	0.999145521	0.027654731	0.910986267	1.034037965	4.228189781	2.76869827	0	0	0	0	0	0
DBS2-4.bin120	0	0	0	0	0	0	0.746068601	0.270759276	0.172740966	26.88961529	26.33225666	24.0759353	0	0	0	0	0	189.2929274	30.14052783	28.46456026	72.15490502	89.1799404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015416009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297.2305423	19.5319393	2.373711087	3.824748231	0	0	0	0	0	0	0	0.242224604	0	0	0	0	0	0	0	0	0
DBS2-4.bin136	0	0	0	0	0	0	1.048473498	0.962997359	0.480513678	0.237487157	7.457891523	0.705044565	0.421028107	0.347445032	0.11908891	0.523585716	0.010225465	14.10922348	62.56038388	20.93889068	26.56007389	41.56420966	0	0	0	0	0	0	0	0	0.073748568	0.036030985	0.050102112	0	0	1.424231808	1.030412089	1.180243852	1.542962136	1.64530535	2.890518117	4.218427401	1.814815216	1.657391367	1.742449599	0	0	0	0.039795146	0.943442869	0.931820565	0.875409998	1.2883958	6.826942674	0.048637982	1.582987112	2.57573667	2.732089352	1.341647946	0	1.203128959	0	0	1.015456751	0.021240584	0.065946103	0.068301519	0.028706842	0	0.440953016	1.184793674	0.548105526	0.612869508	1.256448983	0.623954878	2.3997683	0.96842288	1.602736999	0.108181111	0	0.300131892	0.536882411	2.298459222	1.256449134	0	0	0	0	0	0
